latest_year,id,indicator,year,xaxis_display,value
0,EG,external_ppg_per_capita,2013,,500.2698961465721
0,SV,external_ppg_per_capita,2013,,1271.8615712900098
0,ER,external_ppg_per_capita,2013,,272.5908469978665
0,SZ,external_ppg_per_capita,2013,,291.6376402634055
0,ET,external_ppg_per_capita,2013,,140.2872276768868
0,FJ,external_ppg_per_capita,2013,,807.337396627907
0,GA,external_ppg_per_capita,2013,,2398.1717603993343
0,GM,external_ppg_per_capita,2013,,241.61275794297353
0,GE,external_ppg_per_capita,2013,,1442.438263851533
0,GH,external_ppg_per_capita,2013,,407.67235484723744
0,GD,external_ppg_per_capita,2013,,4585.876937037037
0,GT,external_ppg_per_capita,2013,,452.6241329828161
0,GN,external_ppg_per_capita,2013,,113.4310565346956
0,GW,external_ppg_per_capita,2013,,152.31665593329058
0,GY,external_ppg_per_capita,2013,,1467.0915611038108
0,HT,external_ppg_per_capita,2013,,131.21068692693072
0,HN,external_ppg_per_capita,2013,,591.7037736106375
1,HU,external_ppg_per_capita,2013,,6590.582097083459
0,IN,external_ppg_per_capita,2013,,94.07418307993773
0,ID,external_ppg_per_capita,2013,,515.227997974423
0,IR,external_ppg_per_capita,2013,,52.459375337592185
0,JM,external_ppg_per_capita,2013,,2746.657142277921
0,JO,external_ppg_per_capita,2013,,1128.6537403508771
0,KZ,external_ppg_per_capita,2013,,740.0159593801362
0,KE,external_ppg_per_capita,2013,,235.98944835748793
0,KG,external_ppg_per_capita,2013,,522.0383501677557
0,LA,external_ppg_per_capita,2013,,776.213194212998
0,LB,external_ppg_per_capita,2013,,4350.233610519195
0,LS,external_ppg_per_capita,2013,,392.4083585155059
0,LR,external_ppg_per_capita,2013,,54.02225268361582
0,MG,external_ppg_per_capita,2013,,105.26714552104028
0,MW,external_ppg_per_capita,2013,,73.05445041201567
0,MY,external_ppg_per_capita,2013,,2268.495763553319
0,MV,external_ppg_per_capita,2013,,2603.168183928571
0,ML,external_ppg_per_capita,2013,,184.5028470948012
0,MR,external_ppg_per_capita,2013,,917.9357681651117
0,MU,external_ppg_per_capita,2013,,1379.0960214455918
0,MX,external_ppg_per_capita,2013,,1839.7715680864228
0,MD,external_ppg_per_capita,2013,,347.23494322535703
0,MN,external_ppg_per_capita,2013,,1308.4594979522185
0,ME,external_ppg_per_capita,2013,,3910.102085483871
0,MA,external_ppg_per_capita,2013,,847.8885659416381
0,MZ,external_ppg_per_capita,2013,,284.71007894839795
0,MM,external_ppg_per_capita,2013,,188.91008743343136
0,NP,external_ppg_per_capita,2013,,130.54031681396538
0,NI,external_ppg_per_capita,2013,,538.2958267294576
0,NE,external_ppg_per_capita,2013,,94.0501199200173
0,NG,external_ppg_per_capita,2013,,48.234336149179704
0,MK,external_ppg_per_capita,2013,,1246.356965600775
0,PK,external_ppg_per_capita,2013,,245.7947878608677
0,PA,external_ppg_per_capita,2013,,3171.0174526097117
0,PG,external_ppg_per_capita,2013,,165.37041156328198
0,PY,external_ppg_per_capita,2013,,412.24161533770393
0,PE,external_ppg_per_capita,2013,,586.9102533315156
0,PH,external_ppg_per_capita,2013,,394.51088027405666
0,RO,external_ppg_per_capita,2013,,1776.92002997003
0,RU,external_ppg_per_capita,2013,,1908.255346429094
0,RW,external_ppg_per_capita,2013,,144.61326925584427
0,LC,external_ppg_per_capita,2013,,2101.9667994252877
0,VC,external_ppg_per_capita,2013,,2648.301157798165
0,WS,external_ppg_per_capita,2013,,2158.57660052356
0,ST,external_ppg_per_capita,2013,,966.7499711229946
0,SN,external_ppg_per_capita,2013,,327.62250435350455
0,RS,external_ppg_per_capita,2013,,2319.61870894377
1,SC,external_ppg_per_capita,2013,,5384.8
0,SL,external_ppg_per_capita,2013,,131.8292665355478
0,SB,external_ppg_per_capita,2013,,177.1093908931699
0,SO,external_ppg_per_capita,2013,,152.75637428149122
0,ZA,external_ppg_per_capita,2013,,1117.5269942326654
0,LK,external_ppg_per_capita,2013,,1235.2593425795485
0,SD,external_ppg_per_capita,2013,,457.9550042307267
0,TJ,external_ppg_per_capita,2013,,245.84407887013936
0,TZ,external_ppg_per_capita,2013,,216.5689039638032
0,TH,external_ppg_per_capita,2013,,410.72009638271334
0,TG,external_ppg_per_capita,2013,,82.3265099634112
0,TO,external_ppg_per_capita,2013,,1857.1056176470588
0,TN,external_ppg_per_capita,2013,,1541.553907943713
0,TR,external_ppg_per_capita,2013,,1389.106276412584
0,TM,external_ppg_per_capita,2013,,1448.4851505395682
0,UG,external_ppg_per_capita,2013,,121.2915818860042
0,UA,external_ppg_per_capita,2013,,698.0234210316934
0,UZ,external_ppg_per_capita,2013,,140.4466127892245
0,VU,external_ppg_per_capita,2013,,426.9877941634241
0,VE,external_ppg_per_capita,2013,,2254.9738657087223
0,VN,external_ppg_per_capita,2013,,485.16910147058826
0,YE,external_ppg_per_capita,2013,,260.31879947368424
0,ZM,external_ppg_per_capita,2013,,267.17115018050544
0,ZW,external_ppg_per_capita,2013,,308.382469099032
0,AF,external_ppg_per_capita,2014,,73.22024162168037
0,AL,external_ppg_per_capita,2014,,1268.6263367947386
0,DZ,external_ppg_per_capita,2014,,28.7606099861942
0,AO,external_ppg_per_capita,2014,,1198.1013782438806
0,AR,external_ppg_per_capita,2014,,1787.5049432856808
0,AM,external_ppg_per_capita,2014,,1132.4298221105528
0,AZ,external_ppg_per_capita,2014,,888.8672515563998
0,BD,external_ppg_per_capita,2014,,171.77159794201398
0,BY,external_ppg_per_capita,2014,,1654.760267964864
0,BZ,external_ppg_per_capita,2014,,3067.8420752089137
0,BJ,external_ppg_per_capita,2014,,165.9572054639661
0,BT,external_ppg_per_capita,2014,,2610.2939257142857
0,BO,external_ppg_per_capita,2014,,538.4165579194001
0,BA,external_ppg_per_capita,2014,,1341.863319625638
0,BW,external_ppg_per_capita,2014,,848.312292920354
0,BR,external_ppg_per_capita,2014,,897.5146993935538
0,BG,external_ppg_per_capita,2014,,819.4660633157456
0,BF,external_ppg_per_capita,2014,,127.35699273527791
0,BI,external_ppg_per_capita,2014,,40.83117154537196
0,CV,external_ppg_per_capita,2014,,2922.929549429658
0,KH,external_ppg_per_capita,2014,,354.2610211015978
0,CM,external_ppg_per_capita,2014,,203.55618089233752
0,CF,external_ppg_per_capita,2014,,88.63530044802867
0,TD,external_ppg_per_capita,2014,,265.08479471604215
0,CN,external_ppg_per_capita,2014,,130.08296645016927
0,CO,external_ppg_per_capita,2014,,1343.363785091353
0,KM,external_ppg_per_capita,2014,,136.50087356020944
0,CG,external_ppg_per_capita,2014,,1087.82383619818
0,CR,external_ppg_per_capita,2014,,1840.0588368453996
0,CI,external_ppg_per_capita,2014,,274.4048272817707
0,CD,external_ppg_per_capita,2014,,55.41650974264461
0,DJ,external_ppg_per_capita,2014,,904.5310781979978
0,DM,external_ppg_per_capita,2014,,4025.5626957142854
0,DO,external_ppg_per_capita,2014,,1588.6561519781442
0,EC,external_ppg_per_capita,2014,,1095.9443558994196
0,EG,external_ppg_per_capita,2014,,427.75238707373273
0,SV,external_ppg_per_capita,2014,,1399.5325869565218
0,ER,external_ppg_per_capita,2014,,250.3399418906675
0,SZ,external_ppg_per_capita,2014,,278.92202072829133
0,ET,external_ppg_per_capita,2014,,186.2360724712644
0,FJ,external_ppg_per_capita,2014,,857.7580104166667
0,GA,external_ppg_per_capita,2014,,2334.610385974304
0,GM,external_ppg_per_capita,2014,,226.28658498023717
0,GE,external_ppg_per_capita,2014,,1500.1574231907452
0,GH,external_ppg_per_capita,2014,,473.1069050273143
0,GD,external_ppg_per_capita,2014,,4706.129911009174
0,GT,external_ppg_per_capita,2014,,439.6068746467374
0,GN,external_ppg_per_capita,2014,,120.66735162736632
0,GW,external_ppg_per_capita,2014,,171.05737551789076
0,GY,external_ppg_per_capita,2014,,1437.5056439790576
0,HT,external_ppg_per_capita,2014,,164.99356690861717
0,HN,external_ppg_per_capita,2014,,621.7583766190263
0,IN,external_ppg_per_capita,2014,,116.66857907821765
0,ID,external_ppg_per_capita,2014,,563.8569983939087
0,IR,external_ppg_per_capita,2014,,42.582122726689754
0,JM,external_ppg_per_capita,2014,,2944.119994845361
0,JO,external_ppg_per_capita,2014,,1100.921864980365
0,KZ,external_ppg_per_capita,2014,,891.5912902591393
0,KE,external_ppg_per_capita,2014,,313.6849126886792
0,KG,external_ppg_per_capita,2014,,562.6358653280249
0,LA,external_ppg_per_capita,2014,,837.118697205201
0,LB,external_ppg_per_capita,2014,,4029.656581376777
0,LS,external_ppg_per_capita,2014,,388.5398194444445
0,LR,external_ppg_per_capita,2014,,67.94821089449542
0,MG,external_ppg_per_capita,2014,,105.4440675024108
0,MW,external_ppg_per_capita,2014,,77.96551851851852
0,MY,external_ppg_per_capita,2014,,2206.416132078544
0,MV,external_ppg_per_capita,2014,,2184.301538304094
0,ML,external_ppg_per_capita,2014,,182.32309275296265
0,MR,external_ppg_per_capita,2014,,910.3858795912732
0,MU,external_ppg_per_capita,2014,,1437.8493711340209
0,MX,external_ppg_per_capita,2014,,2044.2382836702493
0,MD,external_ppg_per_capita,2014,,357.90308016730575
0,MN,external_ppg_per_capita,2014,,1292.5423501335113
0,ME,external_ppg_per_capita,2014,,3808.041817741936
0,MA,external_ppg_per_capita,2014,,892.5599110156944
0,MZ,external_ppg_per_capita,2014,,321.9825736133303
0,MM,external_ppg_per_capita,2014,,189.2042453012333
0,NP,external_ppg_per_capita,2014,,125.25568512854126
0,NI,external_ppg_per_capita,2014,,576.030318707811
0,NE,external_ppg_per_capita,2014,,90.27881398128898
0,NG,external_ppg_per_capita,2014,,54.79524793514923
0,MK,external_ppg_per_capita,2014,,1518.8835365263665
0,PK,external_ppg_per_capita,2014,,257.8174269751338
0,PA,external_ppg_per_capita,2014,,3599.927328648096
0,PG,external_ppg_per_capita,2014,,176.51894881382157
0,PY,external_ppg_per_capita,2014,,559.1108948475289
0,PE,external_ppg_per_capita,2014,,537.0360515937331
0,PH,external_ppg_per_capita,2014,,392.1564911489276
0,RO,external_ppg_per_capita,2014,,1844.4945104526996
0,RU,external_ppg_per_capita,2014,,1587.1819619278394
0,RW,external_ppg_per_capita,2014,,159.62876138946984
0,LC,external_ppg_per_capita,2014,,2179.5496994285713
0,VC,external_ppg_per_capita,2014,,2851.6692018181816
0,WS,external_ppg_per_capita,2014,,2173.4849692708335
0,ST,external_ppg_per_capita,2014,,1039.0567937172775
0,SN,external_ppg_per_capita,2014,,350.5022727336861
0,RS,external_ppg_per_capita,2014,,2311.9676626472237
0,SL,external_ppg_per_capita,2014,,130.59801487815307
0,SB,external_ppg_per_capita,2014,,152.66781669505963
0,SO,external_ppg_per_capita,2014,,143.72247791357137
0,ZA,external_ppg_per_capita,2014,,1148.1657862168795
0,LK,external_ppg_per_capita,2014,,1242.8820809991337
0,SD,external_ppg_per_capita,2014,,430.4640145083
0,TJ,external_ppg_per_capita,2014,,237.21944732751405
0,TZ,external_ppg_per_capita,2014,,235.533895899899
0,TH,external_ppg_per_capita,2014,,381.389462893964
0,TG,external_ppg_per_capita,2014,,97.04510905598244
0,TO,external_ppg_per_capita,2014,,1827.334812745098
0,TN,external_ppg_per_capita,2014,,1529.0618902548456
0,TR,external_ppg_per_capita,2014,,1361.5630148270182
0,TM,external_ppg_per_capita,2014,,1273.835626876214
0,UG,external_ppg_per_capita,2014,,122.19231829915596
0,UA,external_ppg_per_capita,2014,,792.730504981291
0,UZ,external_ppg_per_capita,2014,,152.53213875315646
0,VU,external_ppg_per_capita,2014,,376.1783756653992
0,VE,external_ppg_per_capita,2014,,2294.0220890220485
0,VN,external_ppg_per_capita,2014,,511.1109180967497
0,YE,external_ppg_per_capita,2014,,250.72509832651272
0,ZM,external_ppg_per_capita,2014,,354.01698678358116
0,ZW,external_ppg_per_capita,2014,,290.09344563797356
0,AF,external_ppg_per_capita,2015,,70.00720467897978
0,AL,external_ppg_per_capita,2015,,1334.3433495314127
0,DZ,external_ppg_per_capita,2015,,21.77501038961039
0,AO,external_ppg_per_capita,2015,,1167.941395015643
0,AR,external_ppg_per_capita,2015,,1688.3223536585365
0,AM,external_ppg_per_capita,2015,,1337.116479264214
0,AZ,external_ppg_per_capita,2015,,910.1087035338268
0,BD,external_ppg_per_capita,2015,,173.45724633294083
0,BY,external_ppg_per_capita,2015,,1673.9261122502908
0,BZ,external_ppg_per_capita,2015,,3134.486125
0,BJ,external_ppg_per_capita,2015,,173.9688392938809
0,BT,external_ppg_per_capita,2015,,2727.995626928471
0,BO,external_ppg_per_capita,2015,,584.9938813481072
0,BA,external_ppg_per_capita,2015,,1246.6120739056282
0,BW,external_ppg_per_capita,2015,,768.9602325379609
0,BR,external_ppg_per_capita,2015,,881.991031481642
0,BG,external_ppg_per_capita,2015,,1227.4610109029911
0,BF,external_ppg_per_capita,2015,,127.30003365744204
0,BI,external_ppg_per_capita,2015,,40.089839357114855
0,CV,external_ppg_per_capita,2015,,2885.2785140712945
0,KH,external_ppg_per_capita,2015,,374.2018633408518
0,CM,external_ppg_per_capita,2015,,245.9713363808052
0,CF,external_ppg_per_capita,2015,,94.68014166481191
0,TD,external_ppg_per_capita,2015,,188.60268882432143
0,CN,external_ppg_per_capita,2015,,105.5925856310455
0,CO,external_ppg_per_capita,2015,,1491.9488529386365
0,KM,external_ppg_per_capita,2015,,120.92575745222928
0,CG,external_ppg_per_capita,2015,,1225.2900855055293
0,CR,external_ppg_per_capita,2015,,2091.674947433519
0,CI,external_ppg_per_capita,2015,,342.91562375080593
1,CD,external_ppg_per_capita,2015,,53.76957821579717
0,DJ,external_ppg_per_capita,2015,,1284.8172221006564
0,DM,external_ppg_per_capita,2015,,4016.386643661971
0,DO,external_ppg_per_capita,2015,,1584.6532579158318
0,EC,external_ppg_per_capita,2015,,1237.4609200196571
0,EG,external_ppg_per_capita,2015,,496.4296238876405
0,SV,external_ppg_per_capita,2015,,1380.8419104477612
0,ER,external_ppg_per_capita,2015,,234.05106365539933
0,SZ,external_ppg_per_capita,2015,,275.38330705009275
0,ET,external_ppg_per_capita,2015,,218.82260524130191
0,FJ,external_ppg_per_capita,2015,,780.7168520737328
0,GA,external_ppg_per_capita,2015,,2442.4606725388603
0,GM,external_ppg_per_capita,2015,,232.6334280920422
0,GE,external_ppg_per_capita,2015,,1537.061504298764
0,GH,external_ppg_per_capita,2015,,529.9664849676977
0,GD,external_ppg_per_capita,2015,,4885.365326363636
0,GT,external_ppg_per_capita,2015,,464.2023397735664
0,GN,external_ppg_per_capita,2015,,129.13074159578778
0,GW,external_ppg_per_capita,2015,,194.08975571253072
0,GY,external_ppg_per_capita,2015,,1344.5788487614082
0,HT,external_ppg_per_capita,2015,,175.38258119501467
0,HN,external_ppg_per_capita,2015,,649.7577845934379
0,IN,external_ppg_per_capita,2015,,122.69610770521668
0,ID,external_ppg_per_capita,2015,,624.7241654537771
0,IR,external_ppg_per_capita,2015,,31.167017392956677
0,IQ,external_ppg_per_capita,2015,,441.4626141197853
0,JM,external_ppg_per_capita,2015,,3548.4372982714235
0,JO,external_ppg_per_capita,2015,,1143.3282309879924
0,KZ,external_ppg_per_capita,2015,,1163.0774730661803
0,KE,external_ppg_per_capita,2015,,349.7899166974596
0,KG,external_ppg_per_capita,2015,,581.9749335029686
0,LA,external_ppg_per_capita,2015,,985.6335049359068
0,LB,external_ppg_per_capita,2015,,4090.433308740242
0,LS,external_ppg_per_capita,2015,,388.04146193580743
0,LR,external_ppg_per_capita,2015,,97.11177406082292
0,MG,external_ppg_per_capita,2015,,106.80173094761923
0,MW,external_ppg_per_capita,2015,,80.27577140964056
0,MY,external_ppg_per_capita,2015,,2128.681940614378
0,MV,external_ppg_per_capita,2015,,1969.255816091954
0,ML,external_ppg_per_capita,2015,,188.22703163473747
0,MR,external_ppg_per_capita,2015,,1001.4975941716136
0,MU,external_ppg_per_capita,2015,,1361.818783847981
0,MX,external_ppg_per_capita,2015,,2119.4920240585775
0,MD,external_ppg_per_capita,2015,,376.6873261862917
0,MN,external_ppg_per_capita,2015,,1310.0515876389798
0,ME,external_ppg_per_capita,2015,,4115.805774557166
0,MA,external_ppg_per_capita,2015,,912.1584854212456
0,MZ,external_ppg_per_capita,2015,,331.37647049034837
0,MM,external_ppg_per_capita,2015,,189.73304572354928
0,NP,external_ppg_per_capita,2015,,128.33275610286128
0,NI,external_ppg_per_capita,2015,,630.2322280897089
0,NE,external_ppg_per_capita,2015,,98.62524827517248
0,NG,external_ppg_per_capita,2015,,58.94682756697969
0,MK,external_ppg_per_capita,2015,,1501.7597884057973
0,PK,external_ppg_per_capita,2015,,261.982682682365
0,PA,external_ppg_per_capita,2015,,3876.710556477987
0,PG,external_ppg_per_capita,2015,,189.5565008838384
0,PY,external_ppg_per_capita,2015,,595.5511480165778
0,PE,external_ppg_per_capita,2015,,647.80583073020955
0,PH,external_ppg_per_capita,2015,,385.40846432609345
1,RO,external_ppg_per_capita,2015,,1639.256705752101
0,RU,external_ppg_per_capita,2015,,1449.3258473013402
0,RW,external_ppg_per_capita,2015,,182.66299635976205
0,LC,external_ppg_per_capita,2015,,2385.413793181818
0,VC,external_ppg_per_capita,2015,,2898.8517572727274
0,WS,external_ppg_per_capita,2015,,2111.857284974093
0,ST,external_ppg_per_capita,2015,,1103.190694897959
0,SN,external_ppg_per_capita,2015,,365.9627148442859
0,RS,external_ppg_per_capita,2015,,2293.9498490486258
0,SL,external_ppg_per_capita,2015,,132.92717578081428
0,SB,external_ppg_per_capita,2015,,134.7007865671642
0,SO,external_ppg_per_capita,2015,,136.66090233100232
0,ZA,external_ppg_per_capita,2015,,972.9807893948418
0,LK,external_ppg_per_capita,2015,,1309.157359799714
0,SD,external_ppg_per_capita,2015,,414.8756865357096
0,SR,external_ppg_per_capita,2015,,1450.4992417989415
0,TJ,external_ppg_per_capita,2015,,244.78623932623697
0,TZ,external_ppg_per_capita,2015,,250.01094086699075
0,TH,external_ppg_per_capita,2015,,328.56449345848796
0,TG,external_ppg_per_capita,2015,,111.52025198715376
0,TO,external_ppg_per_capita,2015,,1734.8448207920792
0,TN,external_ppg_per_capita,2015,,1609.2243822068476
0,TR,external_ppg_per_capita,2015,,1315.8329205877496
0,TM,external_ppg_per_capita,2015,,1191.2754673950749
0,UG,external_ppg_per_capita,2015,,137.1946347064127
0,UA,external_ppg_per_capita,2015,,787.5301260360169
0,UZ,external_ppg_per_capita,2015,,178.76711897624344
0,VU,external_ppg_per_capita,2015,,639.3272758364312
0,VE,external_ppg_per_capita,2015,,2191.323414369693
0,VN,external_ppg_per_capita,2015,,536.5267579078211
0,YE,external_ppg_per_capita,2015,,230.16670503571555
0,ZM,external_ppg_per_capita,2015,,451.2484752584934
0,ZW,external_ppg_per_capita,2015,,299.0552806767078
0,AF,external_ppg_per_capita,2016,,66.7639029109589
0,AL,external_ppg_per_capita,2016,,1307.6497851182198
0,DZ,external_ppg_per_capita,2016,,40.471487094720345
0,AO,external_ppg_per_capita,2016,,1407.3036857142856
0,AR,external_ppg_per_capita,2016,,2445.583849506768
0,AM,external_ppg_per_capita,2016,,1494.0670130304045
0,AZ,external_ppg_per_capita,2016,,1096.6818085522923
0,BD,external_ppg_per_capita,2016,,184.18100596311984
0,BY,external_ppg_per_capita,2016,,1915.913175625726
0,BZ,external_ppg_per_capita,2016,,3113.091267195767
0,BJ,external_ppg_per_capita,2016,,179.194558348135
0,BT,external_ppg_per_capita,2016,,3076.4725069252077
0,BO,external_ppg_per_capita,2016,,637.861187989081
0,BA,external_ppg_per_capita,2016,,1251.9620054115635
0,BW,external_ppg_per_capita,2016,,710.1897576530612
0,BR,external_ppg_per_capita,2016,,886.4862396029454
0,BG,external_ppg_per_capita,2016,,1555.9297021965644
0,BF,external_ppg_per_capita,2016,,133.35151252918288
0,BI,external_ppg_per_capita,2016,,38.91938566951567
0,CV,external_ppg_per_capita,2016,,2851.4189555555554
0,KH,external_ppg_per_capita,2016,,380.9422337619949
0,CM,external_ppg_per_capita,2016,,263.1850559200903
0,CF,external_ppg_per_capita,2016,,92.8477011238431
0,TD,external_ppg_per_capita,2016,,181.85822696058233
0,CN,external_ppg_per_capita,2016,,115.04970121811078
0,CO,external_ppg_per_capita,2016,,1566.2265151398676
0,KM,external_ppg_per_capita,2016,,182.28747779156328
0,CG,external_ppg_per_capita,2016,,1226.588258338153
0,CR,external_ppg_per_capita,2016,,2251.724991444286
0,CI,external_ppg_per_capita,2016,,327.87006542605286
0,DJ,external_ppg_per_capita,2016,,1725.2710548977395
0,DM,external_ppg_per_capita,2016,,3762.2208507042255
0,DO,external_ppg_per_capita,2016,,1705.7690422828784
0,EC,external_ppg_per_capita,2016,,1546.7823118760966
0,EG,external_ppg_per_capita,2016,,584.949777076923
0,SV,external_ppg_per_capita,2016,,1393.4543354663251
0,ER,external_ppg_per_capita,2016,,222.17474355937225
0,SZ,external_ppg_per_capita,2016,,337.27035930018417
0,ET,external_ppg_per_capita,2016,,242.7038866885965
0,FJ,external_ppg_per_capita,2016,,815.4273799081516
0,GA,external_ppg_per_capita,2016,,2488.0342803030303
0,GM,external_ppg_per_capita,2016,,222.0945100511866
0,GE,external_ppg_per_capita,2016,,1668.9510946634489
0,GH,external_ppg_per_capita,2016,,558.7659427693828
0,GD,external_ppg_per_capita,2016,,5012.754586363636
0,GT,external_ppg_per_capita,2016,,491.32271398420073
0,GN,external_ppg_per_capita,2016,,139.42575983878615
0,GW,external_ppg_per_capita,2016,,194.38741598557692
0,GY,external_ppg_per_capita,2016,,1357.1001578266494
0,HT,external_ppg_per_capita,2016,,175.71976800866582
0,HN,external_ppg_per_capita,2016,,656.1241429957943
0,IN,external_ppg_per_capita,2016,,114.3048168290205
0,ID,external_ppg_per_capita,2016,,685.4354209139758
0,IR,external_ppg_per_capita,2016,,10.344908322698496
0,IQ,external_ppg_per_capita,2016,,502.1144606707402
0,JM,external_ppg_per_capita,2016,,3492.5325393093312
0,JO,external_ppg_per_capita,2016,,1255.0556204716509
0,KZ,external_ppg_per_capita,2016,,1220.344366752838
0,KE,external_ppg_per_capita,2016,,387.05680336343113
0,KG,external_ppg_per_capita,2016,,599.3215776707094
0,LA,external_ppg_per_capita,2016,,1061.200475402699
0,LB,external_ppg_per_capita,2016,,4126.022190795353
0,LS,external_ppg_per_capita,2016,,386.0379904334827
0,LR,external_ppg_per_capita,2016,,114.66998408545888
0,MG,external_ppg_per_capita,2016,,101.8862791110744
0,MW,external_ppg_per_capita,2016,,80.88481800128811
1,MY,external_ppg_per_capita,2016,,2077.5571220838337
0,MV,external_ppg_per_capita,2016,,2575.732242372881
0,ML,external_ppg_per_capita,2016,,186.06167181818185
0,MR,external_ppg_per_capita,2016,,1018.7619641539272
0,MU,external_ppg_per_capita,2016,,1289.6496914556965
0,MX,external_ppg_per_capita,2016,,2177.704774774046
0,MD,external_ppg_per_capita,2016,,429.08516253541075
0,MN,external_ppg_per_capita,2016,,1646.4794538461538
0,ME,external_ppg_per_capita,2016,,3910.122908212561
0,MA,external_ppg_per_capita,2016,,911.401684518804
0,MZ,external_ppg_per_capita,2016,,332.69013021918795
0,MM,external_ppg_per_capita,2016,,186.77553423198341
0,NP,external_ppg_per_capita,2016,,131.55576910376513
0,NI,external_ppg_per_capita,2016,,663.9954963009602
0,NE,external_ppg_per_capita,2016,,107.57078103804896
0,NG,external_ppg_per_capita,2016,,60.917706318563134
0,MK,external_ppg_per_capita,2016,,1676.0819387065635
0,PK,external_ppg_per_capita,2016,,273.37065278485437
0,PA,external_ppg_per_capita,2016,,4274.449392618281
0,PG,external_ppg_per_capita,2016,,237.69408348794065
0,PY,external_ppg_per_capita,2016,,704.3650822757112
0,PE,external_ppg_per_capita,2016,,648.636340400355
0,PH,external_ppg_per_capita,2016,,348.8273430800741
0,RU,external_ppg_per_capita,2016,,1264.666780296574
0,RW,external_ppg_per_capita,2016,,204.04749579467617
0,LC,external_ppg_per_capita,2016,,2456.694868181818
0,VC,external_ppg_per_capita,2016,,2786.57844
0,WS,external_ppg_per_capita,2016,,2000.366657948718
0,ST,external_ppg_per_capita,2016,,1107.6198575
0,SN,external_ppg_per_capita,2016,,410.80218480725625
0,RS,external_ppg_per_capita,2016,,2297.415250637574
0,SL,external_ppg_per_capita,2016,,134.0230844589985
0,SB,external_ppg_per_capita,2016,,139.9946928917609
0,SO,external_ppg_per_capita,2016,,131.81326598639455
0,ZA,external_ppg_per_capita,2016,,1238.7542721325465
0,LK,external_ppg_per_capita,2016,,1420.2900770174033
0,SD,external_ppg_per_capita,2016,,396.2337981514685
0,SR,external_ppg_per_capita,2016,,2654.457723958333
0,TJ,external_ppg_per_capita,2016,,248.21281614195763
0,TZ,external_ppg_per_capita,2016,,254.4205637740245
0,TH,external_ppg_per_capita,2016,,340.7035486073857
0,TG,external_ppg_per_capita,2016,,127.6729837227516
0,TO,external_ppg_per_capita,2016,,1639.2536851485147
0,TN,external_ppg_per_capita,2016,,1634.9711738139083
0,TR,external_ppg_per_capita,2016,,1360.157865062958
0,TM,external_ppg_per_capita,2016,,1344.6635459192366
0,UG,external_ppg_per_capita,2016,,148.94873179070595
0,UA,external_ppg_per_capita,2016,,808.4685934457151
0,UZ,external_ppg_per_capita,2016,,197.28119920823437
0,VU,external_ppg_per_capita,2016,,775.2169705882353
0,VE,external_ppg_per_capita,2016,,2308.5463400403723
0,VN,external_ppg_per_capita,2016,,555.444878547926
0,YE,external_ppg_per_capita,2016,,218.8141402021181
0,ZM,external_ppg_per_capita,2016,,472.8701117008588
0,ZW,external_ppg_per_capita,2016,,297.37160479336524
0,AF,external_ppg_per_capita,2017,,66.7194157912458
0,AL,external_ppg_per_capita,2017,,1503.2671269070736
0,DZ,external_ppg_per_capita,2017,,41.12801737733995
0,AO,external_ppg_per_capita,2017,,1387.274936674501
0,AR,external_ppg_per_capita,2017,,2911.7266432058127
0,AM,external_ppg_per_capita,2017,,1754.7875008392075
0,AZ,external_ppg_per_capita,2017,,1285.2892139653416
0,BD,external_ppg_per_capita,2017,,220.9713769125264
0,BY,external_ppg_per_capita,2017,,2218.861150015858
0,BZ,external_ppg_per_capita,2017,,3172.5085154639173
0,BJ,external_ppg_per_capita,2017,,216.48947167370872
0,BT,external_ppg_per_capita,2017,,3475.7588741450068
0,BO,external_ppg_per_capita,2017,,820.688446278027
0,BA,external_ppg_per_capita,2017,,1380.40413869863
0,BW,external_ppg_per_capita,2017,,646.043259367194
0,BR,external_ppg_per_capita,2017,,914.7605053473504
0,BG,external_ppg_per_capita,2017,,1649.691670921986
0,BF,external_ppg_per_capita,2017,,144.84254275055454
0,BI,external_ppg_per_capita,2017,,38.57269709211374
0,CV,external_ppg_per_capita,2017,,3255.192888278388
0,KH,external_ppg_per_capita,2017,,423.0312647096608
0,CM,external_ppg_per_capita,2017,,325.3749629162257
0,CF,external_ppg_per_capita,2017,,86.52962032201914
0,TD,external_ppg_per_capita,2017,,189.93444682692947
0,CN,external_ppg_per_capita,2017,,140.19612744712916
0,CO,external_ppg_per_capita,2017,,1571.3370482928783
0,KM,external_ppg_per_capita,2017,,186.5851335748792
0,CG,external_ppg_per_capita,2017,,1304.6840685240963
0,CR,external_ppg_per_capita,2017,,2222.6011898912607
0,CI,external_ppg_per_capita,2017,,397.8401941344506
0,DJ,external_ppg_per_capita,2017,,2060.2541101694915
0,DM,external_ppg_per_capita,2017,,3832.986137681159
0,DO,external_ppg_per_capita,2017,,1820.6243186153995
0,EC,external_ppg_per_capita,2017,,1884.3349442689391
0,EG,external_ppg_per_capita,2017,,689.6146182983193
0,SV,external_ppg_per_capita,2017,,1514.0856250199458
0,ER,external_ppg_per_capita,2017,,226.2066774685028
0,SZ,external_ppg_per_capita,2017,,391.0127825251601
0,ET,external_ppg_per_capita,2017,,270.1862401498929
0,FJ,external_ppg_per_capita,2017,,851.2559451977401
