latest_year,id,indicator,year,xaxis_display,value
0,BD,external_ppg_usd_billions,2014,,26.5410003144
0,BD,external_ppg_usd_billions,2015,,27.1697354829
0,BD,external_ppg_usd_billions,2016,,29.0952576931
0,BD,external_ppg_usd_billions,2017,,35.282720722600004
0,BD,external_ppg_usd_billions,2018,,41.3218422415
0,BD,external_ppg_usd_billions,2019,,46.4165804892
0,BD,external_ppg_usd_billions,2020,,54.8303877157
0,BD,external_ppg_usd_billions,2021,,62.4734976237
0,BD,external_ppg_usd_billions,2022,,67.5412572866
0,BD,external_ppg_usd_billions,2023,,74.054538879
1,BD,external_ppg_usd_billions,2024,,77.5816796152
0,BG,external_ppg_usd_billions,2010,,4.8449569088
0,BG,external_ppg_usd_billions,2011,,4.676836687800001
0,BG,external_ppg_usd_billions,2012,,5.857394441100001
0,BG,external_ppg_usd_billions,2013,,4.726119816800001
0,BG,external_ppg_usd_billions,2014,,5.9017945883000005
0,BG,external_ppg_usd_billions,2015,,8.781256072
0,BG,external_ppg_usd_billions,2016,,11.0502127451
0,BG,external_ppg_usd_billions,2017,,11.6303262798
0,BG,external_ppg_usd_billions,2018,,11.5059150029
0,BG,external_ppg_usd_billions,2019,,11.1861544541
0,BG,external_ppg_usd_billions,2020,,15.446886787200002
0,BG,external_ppg_usd_billions,2021,,15.5326958471
1,BG,external_ppg_usd_billions,2022,,15.870682187500002
1,BH,external_ppg_usd_billions,2025,,NA
1,BS,external_ppg_usd_billions,2025,,NA
0,BA,external_ppg_usd_billions,2010,,3.800781861
0,BA,external_ppg_usd_billions,2011,,3.9370954098
0,BA,external_ppg_usd_billions,2012,,4.2616795189
0,BA,external_ppg_usd_billions,2013,,4.849564967
0,BA,external_ppg_usd_billions,2014,,4.7796665782000005
0,BA,external_ppg_usd_billions,2015,,4.4270375142
0,BA,external_ppg_usd_billions,2016,,4.4294373
0,BA,external_ppg_usd_billions,2017,,4.870925463100001
0,BA,external_ppg_usd_billions,2018,,4.948636242
0,BA,external_ppg_usd_billions,2019,,4.808644480100001
0,BA,external_ppg_usd_billions,2020,,5.1057209388
0,BA,external_ppg_usd_billions,2021,,5.4686791457
0,BA,external_ppg_usd_billions,2022,,5.0650268435
0,BA,external_ppg_usd_billions,2023,,5.062637455
1,BA,external_ppg_usd_billions,2024,,4.9270962609
0,BY,external_ppg_usd_billions,2010,,8.014341212300002
0,BY,external_ppg_usd_billions,2011,,10.6156105484
0,BY,external_ppg_usd_billions,2012,,12.559064333200002
0,BY,external_ppg_usd_billions,2013,,14.62219993
0,BY,external_ppg_usd_billions,2014,,15.6358297719
0,BY,external_ppg_usd_billions,2015,,15.8370149479
0,BY,external_ppg_usd_billions,2016,,18.1417818603
0,BY,external_ppg_usd_billions,2017,,20.9882076178
0,BY,external_ppg_usd_billions,2018,,19.9876662898
0,BY,external_ppg_usd_billions,2019,,19.5114392882
0,BY,external_ppg_usd_billions,2020,,20.2700191639
0,BY,external_ppg_usd_billions,2021,,19.9792909633
0,BY,external_ppg_usd_billions,2022,,19.2080209147
0,BY,external_ppg_usd_billions,2023,,17.5001798758
1,BY,external_ppg_usd_billions,2024,,16.325227185200003
0,BZ,external_ppg_usd_billions,2010,,1.0189158317000002
0,BZ,external_ppg_usd_billions,2011,,1.0141986453
0,BZ,external_ppg_usd_billions,2012,,0.9847346058
0,BZ,external_ppg_usd_billions,2013,,1.0532174707000002
0,BZ,external_ppg_usd_billions,2014,,1.1018343051
0,BZ,external_ppg_usd_billions,2015,,1.1539698938
0,BZ,external_ppg_usd_billions,2016,,1.1772274992
0,BZ,external_ppg_usd_billions,2017,,1.2314123041
0,BZ,external_ppg_usd_billions,2018,,1.2601559583
0,BZ,external_ppg_usd_billions,2019,,1.2859098057
0,BZ,external_ppg_usd_billions,2020,,1.4102632478
0,BZ,external_ppg_usd_billions,2021,,1.2783758259000002
0,BZ,external_ppg_usd_billions,2022,,1.3053381986
0,BZ,external_ppg_usd_billions,2023,,1.3553887035
1,BZ,external_ppg_usd_billions,2024,,1.3989183364000002
0,BO,external_ppg_usd_billions,2010,,2.8296047515
0,BO,external_ppg_usd_billions,2011,,3.4332735129000005
0,BO,external_ppg_usd_billions,2012,,4.1892645095
0,BO,external_ppg_usd_billions,2013,,5.281733923800001
0,BO,external_ppg_usd_billions,2014,,5.744904672700001
0,BO,external_ppg_usd_billions,2015,,6.3354837348
0,BO,external_ppg_usd_billions,2016,,7.0100944564
0,BO,external_ppg_usd_billions,2017,,9.1506761764
0,BO,external_ppg_usd_billions,2018,,9.9051057721
0,BO,external_ppg_usd_billions,2019,,10.999856991600002
0,BO,external_ppg_usd_billions,2020,,11.8774918913
0,BO,external_ppg_usd_billions,2021,,12.7728692559
0,BO,external_ppg_usd_billions,2022,,13.3719067444
0,BO,external_ppg_usd_billions,2023,,13.6645910718
1,BO,external_ppg_usd_billions,2024,,13.420156636500002
0,BR,external_ppg_usd_billions,2010,,97.4855669925
0,BR,external_ppg_usd_billions,2011,,94.7120687048
0,BR,external_ppg_usd_billions,2012,,116.6464853201
0,BR,external_ppg_usd_billions,2013,,136.52696624400002
0,BR,external_ppg_usd_billions,2014,,174.9312950649
0,BR,external_ppg_usd_billions,2015,,172.8874330443
0,BR,external_ppg_usd_billions,2016,,174.68257489750002
0,BR,external_ppg_usd_billions,2017,,181.1607474972
0,BR,external_ppg_usd_billions,2018,,190.21606203310003
0,BR,external_ppg_usd_billions,2019,,193.8002300342
0,BR,external_ppg_usd_billions,2020,,194.3318933766
0,BR,external_ppg_usd_billions,2021,,193.848839449
0,BR,external_ppg_usd_billions,2022,,190.3474269046
0,BR,external_ppg_usd_billions,2023,,191.02539884420003
1,BR,external_ppg_usd_billions,2024,,194.3691745704
1,BB,external_ppg_usd_billions,2025,,NA
1,BN,external_ppg_usd_billions,2025,,NA
0,BT,external_ppg_usd_billions,2010,,0.9194053209
0,BT,external_ppg_usd_billions,2011,,1.0434148083
0,BT,external_ppg_usd_billions,2012,,1.3577377041
0,BT,external_ppg_usd_billions,2013,,1.6138347945
0,BT,external_ppg_usd_billions,2014,,1.927205748
0,BT,external_ppg_usd_billions,2015,,2.0450608824
0,BT,external_ppg_usd_billions,2016,,2.3212131495
0,BT,external_ppg_usd_billions,2017,,2.6407797370000003
0,BT,external_ppg_usd_billions,2018,,2.5842306343000003
0,BT,external_ppg_usd_billions,2019,,2.7162929892
0,BT,external_ppg_usd_billions,2020,,3.1853208706
0,BT,external_ppg_usd_billions,2021,,3.186306538
0,BT,external_ppg_usd_billions,2022,,3.0768816429
0,BT,external_ppg_usd_billions,2023,,3.1876428159000003
1,BT,external_ppg_usd_billions,2024,,3.3229188996000003
0,BW,external_ppg_usd_billions,2010,,1.3584912759
0,BW,external_ppg_usd_billions,2011,,1.9000151947
0,BW,external_ppg_usd_billions,2012,,1.9334875007
0,BW,external_ppg_usd_billions,2013,,1.8126171121
0,BW,external_ppg_usd_billions,2014,,1.9080367819
0,BW,external_ppg_usd_billions,2015,,1.7588130411
0,BW,external_ppg_usd_billions,2016,,1.6651382691
0,BW,external_ppg_usd_billions,2017,,1.5425513185000002
0,BW,external_ppg_usd_billions,2018,,1.4432301347
0,BW,external_ppg_usd_billions,2019,,1.3333882838
0,BW,external_ppg_usd_billions,2020,,1.2839886432
0,BW,external_ppg_usd_billions,2021,,1.4823808021
0,BW,external_ppg_usd_billions,2022,,1.5583675823
0,BW,external_ppg_usd_billions,2023,,1.5635976347000002
1,BW,external_ppg_usd_billions,2024,,1.8519339593
0,CF,external_ppg_usd_billions,2010,,0.37539373510000007
0,CF,external_ppg_usd_billions,2011,,0.313983436
0,CF,external_ppg_usd_billions,2012,,0.3350744309
0,CF,external_ppg_usd_billions,2013,,0.3552099718
0,CF,external_ppg_usd_billions,2014,,0.4234841153
0,CF,external_ppg_usd_billions,2015,,0.451715931
0,CF,external_ppg_usd_billions,2016,,0.4472475765
0,CF,external_ppg_usd_billions,2017,,0.4253294622
0,CF,external_ppg_usd_billions,2018,,0.4445575201000001
0,CF,external_ppg_usd_billions,2019,,0.44649769480000007
0,CF,external_ppg_usd_billions,2020,,0.4285526669
0,CF,external_ppg_usd_billions,2021,,0.4332490625
0,CF,external_ppg_usd_billions,2022,,0.4447870649
0,CF,external_ppg_usd_billions,2023,,0.4560304195
1,CF,external_ppg_usd_billions,2024,,0.4387776757
1,CA,external_ppg_usd_billions,2025,,NA
1,CH,external_ppg_usd_billions,2025,,NA
1,CL,external_ppg_usd_billions,2025,,NA
0,CN,external_ppg_usd_billions,2010,,102.2748098257
0,CN,external_ppg_usd_billions,2011,,114.632474016
0,CN,external_ppg_usd_billions,2012,,138.5097623485
0,CN,external_ppg_usd_billions,2013,,152.5494482069
0,CN,external_ppg_usd_billions,2014,,179.054045596
0,CN,external_ppg_usd_billions,2015,,146.0619228417
0,CN,external_ppg_usd_billions,2016,,160.18555275420002
0,CN,external_ppg_usd_billions,2017,,196.2895576243
0,CN,external_ppg_usd_billions,2018,,259.6866057967
0,CN,external_ppg_usd_billions,2019,,318.0642689081
0,CN,external_ppg_usd_billions,2020,,391.6818039292
0,CN,external_ppg_usd_billions,2021,,554.2922538366
0,CN,external_ppg_usd_billions,2022,,538.3069750338
0,CN,external_ppg_usd_billions,2023,,487.48572832340005
1,CN,external_ppg_usd_billions,2024,,504.1125308995
0,CI,external_ppg_usd_billions,2010,,9.4123696519
0,CI,external_ppg_usd_billions,2011,,9.8960531808
0,CI,external_ppg_usd_billions,2012,,5.049891691
0,CI,external_ppg_usd_billions,2013,,6.3683385118
0,CI,external_ppg_usd_billions,2014,,6.618420545
0,CI,external_ppg_usd_billions,2015,,8.5081169797
0,CI,external_ppg_usd_billions,2016,,8.3662520177
0,CI,external_ppg_usd_billions,2017,,10.441857921700002
0,CI,external_ppg_usd_billions,2018,,13.2306360168
0,CI,external_ppg_usd_billions,2019,,15.7444336598
0,CI,external_ppg_usd_billions,2020,,20.0172090863
0,CI,external_ppg_usd_billions,2021,,23.1885788465
0,CI,external_ppg_usd_billions,2022,,26.1093935936
0,CI,external_ppg_usd_billions,2023,,28.976663282
1,CI,external_ppg_usd_billions,2024,,31.249010244200004
0,CM,external_ppg_usd_billions,2010,,2.1597032621
0,CM,external_ppg_usd_billions,2011,,2.1233525404000004
0,CM,external_ppg_usd_billions,2012,,2.9227473120000003
0,CM,external_ppg_usd_billions,2013,,4.0733484142
0,CM,external_ppg_usd_billions,2014,,4.6170612954
0,CM,external_ppg_usd_billions,2015,,5.7306401945
0,CM,external_ppg_usd_billions,2016,,6.2972288329
0,CM,external_ppg_usd_billions,2017,,7.994339051800001
0,CM,external_ppg_usd_billions,2018,,9.1548311509
0,CM,external_ppg_usd_billions,2019,,10.3880579604
0,CM,external_ppg_usd_billions,2020,,11.3909627806
0,CM,external_ppg_usd_billions,2021,,12.3799383574
0,CM,external_ppg_usd_billions,2022,,11.8660791663
0,CM,external_ppg_usd_billions,2023,,12.1281991486
1,CM,external_ppg_usd_billions,2024,,12.5165392907
0,CD,external_ppg_usd_billions,2010,,4.137151070800001
0,CD,external_ppg_usd_billions,2011,,3.653005094400001
0,CD,external_ppg_usd_billions,2012,,3.759109166900001
0,CD,external_ppg_usd_billions,2013,,4.5844389532
0,CD,external_ppg_usd_billions,2014,,4.2675822241
0,CD,external_ppg_usd_billions,2015,,4.2212269068
0,CD,external_ppg_usd_billions,2016,,4.0142045872
0,CD,external_ppg_usd_billions,2017,,4.2118889
0,CD,external_ppg_usd_billions,2018,,5.5454458418
0,CD,external_ppg_usd_billions,2019,,5.7491106182000005
0,CD,external_ppg_usd_billions,2020,,6.7068218459
0,CD,external_ppg_usd_billions,2021,,6.872286251100001
0,CD,external_ppg_usd_billions,2022,,6.5356905670000005
0,CD,external_ppg_usd_billions,2023,,7.4366405467
1,CD,external_ppg_usd_billions,2024,,7.924885121500001
0,CG,external_ppg_usd_billions,2010,,2.449649456
0,CG,external_ppg_usd_billions,2011,,2.8880847685
0,CG,external_ppg_usd_billions,2012,,3.2392687746
0,CG,external_ppg_usd_billions,2013,,3.8229629326
0,CG,external_ppg_usd_billions,2014,,5.3792888702
0,CG,external_ppg_usd_billions,2015,,6.204868992500001
0,CG,external_ppg_usd_billions,2016,,6.362313295600001
0,CG,external_ppg_usd_billions,2017,,6.9304817723
0,CG,external_ppg_usd_billions,2018,,6.653188966100001
0,CG,external_ppg_usd_billions,2019,,8.006354765000001
0,CG,external_ppg_usd_billions,2020,,7.7718178774
0,CG,external_ppg_usd_billions,2021,,7.477708473300001
0,CG,external_ppg_usd_billions,2022,,6.5991004612
0,CG,external_ppg_usd_billions,2023,,5.9558923118
1,CG,external_ppg_usd_billions,2024,,5.3343362910000005
0,CO,external_ppg_usd_billions,2010,,37.05756957330001
0,CO,external_ppg_usd_billions,2011,,41.592552980300006
0,CO,external_ppg_usd_billions,2012,,46.1870679084
0,CO,external_ppg_usd_billions,2013,,53.607599544
0,CO,external_ppg_usd_billions,2014,,61.67300936680001
0,CO,external_ppg_usd_billions,2015,,69.15602317480001
0,CO,external_ppg_usd_billions,2016,,73.408521666
0,CO,external_ppg_usd_billions,2017,,74.653816848
0,CO,external_ppg_usd_billions,2018,,75.0602787397
0,CO,external_ppg_usd_billions,2019,,75.2625432822
0,CO,external_ppg_usd_billions,2020,,85.692389734
0,CO,external_ppg_usd_billions,2021,,94.0718055284
0,CO,external_ppg_usd_billions,2022,,97.7431918395
0,CO,external_ppg_usd_billions,2023,,103.5375956975
1,CO,external_ppg_usd_billions,2024,,106.6247586001
0,KM,external_ppg_usd_billions,2010,,0.24851999680000003
0,KM,external_ppg_usd_billions,2011,,0.2433079226
0,KM,external_ppg_usd_billions,2012,,0.22019541230000003
0,KM,external_ppg_usd_billions,2013,,0.1081127049
0,KM,external_ppg_usd_billions,2014,,0.10428666740000002
0,KM,external_ppg_usd_billions,2015,,0.0949267196
0,KM,external_ppg_usd_billions,2016,,0.1469237071
0,KM,external_ppg_usd_billions,2017,,0.1544924906
0,KM,external_ppg_usd_billions,2018,,0.2437030478
0,KM,external_ppg_usd_billions,2019,,0.2380931595
0,KM,external_ppg_usd_billions,2020,,0.2613831096
0,KM,external_ppg_usd_billions,2021,,0.2871483356
0,KM,external_ppg_usd_billions,2022,,0.30319062750000003
0,KM,external_ppg_usd_billions,2023,,0.32050343680000004
1,KM,external_ppg_usd_billions,2024,,0.323974704
0,CV,external_ppg_usd_billions,2010,,0.862209748
0,CV,external_ppg_usd_billions,2011,,1.021559078
0,CV,external_ppg_usd_billions,2012,,1.2313571196
0,CV,external_ppg_usd_billions,2013,,1.4773205139000003
0,CV,external_ppg_usd_billions,2014,,1.5374609428
0,CV,external_ppg_usd_billions,2015,,1.537853448
0,CV,external_ppg_usd_billions,2016,,1.5397662357000002
0,CV,external_ppg_usd_billions,2017,,1.7773353172000002
0,CV,external_ppg_usd_billions,2018,,1.7552076998
0,CV,external_ppg_usd_billions,2019,,1.8151309427
0,CV,external_ppg_usd_billions,2020,,2.0317743502
0,CV,external_ppg_usd_billions,2021,,1.9936354661
0,CV,external_ppg_usd_billions,2022,,1.9181155305
0,CV,external_ppg_usd_billions,2023,,1.9401223611
1,CV,external_ppg_usd_billions,2024,,1.845162809
1,CR,external_ppg_usd_billions,2025,,NA
1,CY,external_ppg_usd_billions,2025,,NA
1,CZ,external_ppg_usd_billions,2025,,NA
1,DE,external_ppg_usd_billions,2025,,NA
0,DJ,external_ppg_usd_billions,2010,,0.6115510563
0,DJ,external_ppg_usd_billions,2011,,0.6412164113
0,DJ,external_ppg_usd_billions,2012,,0.632579864
0,DJ,external_ppg_usd_billions,2013,,0.6650558159000001
0,DJ,external_ppg_usd_billions,2014,,0.8131734393
0,DJ,external_ppg_usd_billions,2015,,1.1743229413
0,DJ,external_ppg_usd_billions,2016,,1.6027768099000002
0,DJ,external_ppg_usd_billions,2017,,1.94487988
0,DJ,external_ppg_usd_billions,2018,,2.045009716
0,DJ,external_ppg_usd_billions,2019,,2.1455380628
0,DJ,external_ppg_usd_billions,2020,,2.3535169088000005
0,DJ,external_ppg_usd_billions,2021,,2.4065682165
0,DJ,external_ppg_usd_billions,2022,,2.4091012885
0,DJ,external_ppg_usd_billions,2023,,2.8365026591
1,DJ,external_ppg_usd_billions,2024,,2.8279149895
0,DM,external_ppg_usd_billions,2010,,0.2356188262
0,DM,external_ppg_usd_billions,2011,,0.2475805835
0,DM,external_ppg_usd_billions,2012,,0.2726684622
0,DM,external_ppg_usd_billions,2013,,0.2804362863
0,DM,external_ppg_usd_billions,2014,,0.28178938870000003
0,DM,external_ppg_usd_billions,2015,,0.2851634517
0,DM,external_ppg_usd_billions,2016,,0.2671176804
0,DM,external_ppg_usd_billions,2017,,0.26447604350000004
0,DM,external_ppg_usd_billions,2018,,0.2478022714
0,DM,external_ppg_usd_billions,2019,,0.25066510090000005
0,DM,external_ppg_usd_billions,2020,,0.2793588794
0,DM,external_ppg_usd_billions,2021,,0.3147879427
0,DM,external_ppg_usd_billions,2022,,0.33895810080000005
0,DM,external_ppg_usd_billions,2023,,0.3640231605
1,DM,external_ppg_usd_billions,2024,,0.3396070594
1,DK,external_ppg_usd_billions,2025,,NA
0,DO,external_ppg_usd_billions,2010,,9.4406059019
0,DO,external_ppg_usd_billions,2011,,10.761625596700002
0,DO,external_ppg_usd_billions,2012,,11.9832236075
0,DO,external_ppg_usd_billions,2013,,14.1746626468
0,DO,external_ppg_usd_billions,2014,,15.7006887504
0,DO,external_ppg_usd_billions,2015,,15.8148395143
0,DO,external_ppg_usd_billions,2016,,17.185623100500003
0,DO,external_ppg_usd_billions,2017,,18.5139286962
0,DO,external_ppg_usd_billions,2018,,21.3750072117
0,DO,external_ppg_usd_billions,2019,,23.0064345239
0,DO,external_ppg_usd_billions,2020,,29.8562385186
0,DO,external_ppg_usd_billions,2021,,32.5065060831
0,DO,external_ppg_usd_billions,2022,,35.55937369790001
0,DO,external_ppg_usd_billions,2023,,38.2091769396
1,DO,external_ppg_usd_billions,2024,,39.905568368
0,DZ,external_ppg_usd_billions,2010,,2.662058549
0,DZ,external_ppg_usd_billions,2011,,2.2554212358000005
0,DZ,external_ppg_usd_billions,2012,,1.6484948644
0,DZ,external_ppg_usd_billions,2013,,1.4533454604000002
0,DZ,external_ppg_usd_billions,2014,,1.1249898489
0,DZ,external_ppg_usd_billions,2015,,0.8702371995
0,DZ,external_ppg_usd_billions,2016,,1.6527337032000002
0,DZ,external_ppg_usd_billions,2017,,1.7159029452
0,DZ,external_ppg_usd_billions,2018,,1.5228468322000002
0,DZ,external_ppg_usd_billions,2019,,1.3981782275
0,DZ,external_ppg_usd_billions,2020,,1.4364114952000002
0,DZ,external_ppg_usd_billions,2021,,1.2403645023
0,DZ,external_ppg_usd_billions,2022,,1.0556835703
0,DZ,external_ppg_usd_billions,2023,,0.9927646129
1,DZ,external_ppg_usd_billions,2024,,0.8515512110000001
0,EC,external_ppg_usd_billions,2010,,8.799635307600001
0,EC,external_ppg_usd_billions,2011,,10.164301966600002
0,EC,external_ppg_usd_billions,2012,,10.4250650544
0,EC,external_ppg_usd_billions,2013,,12.496285535
0,EC,external_ppg_usd_billions,2014,,17.5776409231
0,EC,external_ppg_usd_billions,2015,,20.1574781835
0,EC,external_ppg_usd_billions,2016,,25.579817021200004
0,EC,external_ppg_usd_billions,2017,,31.6269076078
0,EC,external_ppg_usd_billions,2018,,35.494363943
0,EC,external_ppg_usd_billions,2019,,38.4043351192
0,EC,external_ppg_usd_billions,2020,,37.7852502992
0,EC,external_ppg_usd_billions,2021,,38.7527166523
0,EC,external_ppg_usd_billions,2022,,39.482258908800006
0,EC,external_ppg_usd_billions,2023,,39.7021507381
1,EC,external_ppg_usd_billions,2024,,40.7551268567
0,EG,external_ppg_usd_billions,2010,,32.2175183883
0,EG,external_ppg_usd_billions,2011,,30.787534306700003
0,EG,external_ppg_usd_billions,2012,,32.003684136000004
0,EG,external_ppg_usd_billions,2013,,42.3228332138
0,EG,external_ppg_usd_billions,2014,,37.128907198
0,EG,external_ppg_usd_billions,2015,,44.1822365264
0,EG,external_ppg_usd_billions,2016,,53.23042971430001
0,EG,external_ppg_usd_billions,2017,,65.651311662
0,EG,external_ppg_usd_billions,2018,,79.45020299789999
0,EG,external_ppg_usd_billions,2019,,90.13589331880002
0,EG,external_ppg_usd_billions,2020,,99.8155299757
0,EG,external_ppg_usd_billions,2021,,108.69154127810002
0,EG,external_ppg_usd_billions,2022,,110.21307728860002
0,EG,external_ppg_usd_billions,2023,,117.5004253974
1,EG,external_ppg_usd_billions,2024,,106.9268800746
0,ER,external_ppg_usd_billions,2010,,0.9984255726
0,ER,external_ppg_usd_billions,2011,,1.0100146125
0,ER,external_ppg_usd_billions,2012,,0.9496451271
0,ER,external_ppg_usd_billions,2013,,0.8937945690000001
0,ER,external_ppg_usd_billions,2014,,0.8296575476000001
0,ER,external_ppg_usd_billions,2015,,0.7845727058
0,ER,external_ppg_usd_billions,2016,,0.7537821090000001
0,ER,external_ppg_usd_billions,2017,,0.7769013902
0,ER,external_ppg_usd_billions,2018,,0.7423467608
0,ER,external_ppg_usd_billions,2019,,0.7256487367000001
0,ER,external_ppg_usd_billions,2020,,0.7394692167000001
0,ER,external_ppg_usd_billions,2021,,0.6906791386000001
0,ER,external_ppg_usd_billions,2022,,0.6462630409
0,ER,external_ppg_usd_billions,2023,,0.6412974762000001
1,ER,external_ppg_usd_billions,2024,,0.6071894712000001
1,ES,external_ppg_usd_billions,2025,,NA
1,EE,external_ppg_usd_billions,2025,,NA
0,ET,external_ppg_usd_billions,2010,,6.500051699600001
0,ET,external_ppg_usd_billions,2011,,7.9427536733
0,ET,external_ppg_usd_billions,2012,,9.944728371100002
0,ET,external_ppg_usd_billions,2013,,11.8963569069
0,ET,external_ppg_usd_billions,2014,,16.2025383053
0,ET,external_ppg_usd_billions,2015,,19.4970941268
0,ET,external_ppg_usd_billions,2016,,22.1345944661
0,ET,external_ppg_usd_billions,2017,,25.2353948296
0,ET,external_ppg_usd_billions,2018,,28.8510722827
0,ET,external_ppg_usd_billions,2019,,29.5768115858
0,ET,external_ppg_usd_billions,2020,,31.0161577522
0,ET,external_ppg_usd_billions,2021,,30.1522929842
0,ET,external_ppg_usd_billions,2022,,29.043868834
0,ET,external_ppg_usd_billions,2023,,31.910431158700003
1,ET,external_ppg_usd_billions,2024,,33.9502501756
1,FI,external_ppg_usd_billions,2025,,NA
0,FJ,external_ppg_usd_billions,2010,,0.4255503167
0,FJ,external_ppg_usd_billions,2011,,0.5846116908
0,FJ,external_ppg_usd_billions,2012,,0.6497072496
0,FJ,external_ppg_usd_billions,2013,,0.6943101611000001
0,FJ,external_ppg_usd_billions,2014,,0.7411029210000001
0,FJ,external_ppg_usd_billions,2015,,0.67766222760000006
0,FJ,external_ppg_usd_billions,2016,,0.7102372479
0,FJ,external_ppg_usd_billions,2017,,0.7533615115000001
0,FJ,external_ppg_usd_billions,2018,,0.7384458887
0,FJ,external_ppg_usd_billions,2019,,0.7136703273
0,FJ,external_ppg_usd_billions,2020,,0.9036831164
0,FJ,external_ppg_usd_billions,2021,,1.2128903582
0,FJ,external_ppg_usd_billions,2022,,1.6028568822000002
0,FJ,external_ppg_usd_billions,2023,,1.5948341966
1,FJ,external_ppg_usd_billions,2024,,1.6960157415
1,FR,external_ppg_usd_billions,2025,,NA
1,FM,external_ppg_usd_billions,2025,,NA
0,GA,external_ppg_usd_billions,2010,,2.5185840073000003
0,GA,external_ppg_usd_billions,2011,,2.7726712649000005
0,GA,external_ppg_usd_billions,2012,,2.9044456311
0,GA,external_ppg_usd_billions,2013,,4.3239036835
0,GA,external_ppg_usd_billions,2014,,4.361052201000001
0,GA,external_ppg_usd_billions,2015,,4.7177889425
0,GA,external_ppg_usd_billions,2016,,4.948784782300001
0,GA,external_ppg_usd_billions,2017,,5.958954970300001
0,GA,external_ppg_usd_billions,2018,,6.107259870800001
0,GA,external_ppg_usd_billions,2019,,6.2101145039
0,GA,external_ppg_usd_billions,2020,,6.5918023934
0,GA,external_ppg_usd_billions,2021,,6.389444190500001
0,GA,external_ppg_usd_billions,2022,,6.186156153000001
0,GA,external_ppg_usd_billions,2023,,6.0781239073
1,GA,external_ppg_usd_billions,2024,,5.5514349039
1,GB,external_ppg_usd_billions,2025,,NA
0,GE,external_ppg_usd_billions,2010,,3.2744426696
0,GE,external_ppg_usd_billions,2011,,3.8004541153
0,GE,external_ppg_usd_billions,2012,,5.1018214213
0,GE,external_ppg_usd_billions,2013,,5.3629854651
0,GE,external_ppg_usd_billions,2014,,5.576085142
0,GE,external_ppg_usd_billions,2015,,5.7209429188000005
0,GE,external_ppg_usd_billions,2016,,6.223518632100001
0,GE,external_ppg_usd_billions,2017,,6.615189253800001
0,GE,external_ppg_usd_billions,2018,,6.7486445934
0,GE,external_ppg_usd_billions,2019,,6.993893718800001
0,GE,external_ppg_usd_billions,2020,,7.967938911600001
0,GE,external_ppg_usd_billions,2021,,9.0817981066
0,GE,external_ppg_usd_billions,2022,,9.7233291834
0,GE,external_ppg_usd_billions,2023,,10.2628188627
1,GE,external_ppg_usd_billions,2024,,9.9801592902
0,GH,external_ppg_usd_billions,2010,,5.399471148
0,GH,external_ppg_usd_billions,2011,,6.700590094000001
0,GH,external_ppg_usd_billions,2012,,8.048127884000001
0,GH,external_ppg_usd_billions,2013,,10.8161792238
0,GH,external_ppg_usd_billions,2014,,12.8533192788
0,GH,external_ppg_usd_billions,2015,,14.7211630018
0,GH,external_ppg_usd_billions,2016,,15.8606994868
0,GH,external_ppg_usd_billions,2017,,16.367844432600002
0,GH,external_ppg_usd_billions,2018,,17.0517261735
0,GH,external_ppg_usd_billions,2019,,19.600652797
0,GH,external_ppg_usd_billions,2020,,22.9145809226
0,GH,external_ppg_usd_billions,2021,,26.6095970551
0,GH,external_ppg_usd_billions,2022,,27.609709655200003
0,GH,external_ppg_usd_billions,2023,,28.5264579623
1,GH,external_ppg_usd_billions,2024,,25.584060934200004
0,GN,external_ppg_usd_billions,2010,,2.9257320908000004
0,GN,external_ppg_usd_billions,2011,,2.9626840662
0,GN,external_ppg_usd_billions,2012,,1.0289026742
0,GN,external_ppg_usd_billions,2013,,1.3362952926
0,GN,external_ppg_usd_billions,2014,,1.4574008494
0,GN,external_ppg_usd_billions,2015,,1.5975863540000002
0,GN,external_ppg_usd_billions,2016,,1.7675955032
0,GN,external_ppg_usd_billions,2017,,1.8626014612
0,GN,external_ppg_usd_billions,2018,,1.9921299716
0,GN,external_ppg_usd_billions,2019,,2.8724677217
0,GN,external_ppg_usd_billions,2020,,3.3061187564
0,GN,external_ppg_usd_billions,2021,,3.539699852
0,GN,external_ppg_usd_billions,2022,,3.6677713734
0,GN,external_ppg_usd_billions,2023,,3.9304829523000002
1,GN,external_ppg_usd_billions,2024,,4.0930018484
0,GM,external_ppg_usd_billions,2010,,0.4220109777
0,GM,external_ppg_usd_billions,2011,,0.4346876493
0,GM,external_ppg_usd_billions,2012,,0.4485966369
0,GM,external_ppg_usd_billions,2013,,0.47452745660000006
0,GM,external_ppg_usd_billions,2014,,0.45800404800000005
0,GM,external_ppg_usd_billions,2015,,0.485273331
0,GM,external_ppg_usd_billions,2016,,0.5251451021000001
0,GM,external_ppg_usd_billions,2017,,0.6462206690000001
0,GM,external_ppg_usd_billions,2018,,0.6751455657000001
0,GM,external_ppg_usd_billions,2019,,0.7485808375
0,GM,external_ppg_usd_billions,2020,,0.8317634129
0,GM,external_ppg_usd_billions,2021,,0.8471788804
0,GM,external_ppg_usd_billions,2022,,0.8913549082000001
0,GM,external_ppg_usd_billions,2023,,0.9824187232
1,GM,external_ppg_usd_billions,2024,,1.0096887949
0,GW,external_ppg_usd_billions,2010,,0.956543019
